route_id,service_id,trip_id,trip_headsign,direction_id,direction_name,block_id,shape_id,wheelchair_accessible,trip_bikes_allowed,trip_headsign_short
235,64034,11979618,"Downtown SD",1,South,223506,235_1_31,1,2,Dwtn SD
235,64034,11979617,"Downtown SD",1,South,223505,235_1_31,1,2,Dwtn SD
235,64034,11979661,"Downtown SD",1,South,223502,235_1_31,1,2,Dwtn SD
235,64034,11979662,"Downtown SD",1,South,223504,235_1_31,1,2,Dwtn SD
235,64034,11979663,"Downtown SD",1,South,223507,235_1_31,1,2,Dwtn SD
235,64034,11979664,"Downtown SD",1,South,223501,235_1_31,1,2,Dwtn SD
235,64034,11979665,"Downtown SD",1,South,223503,235_1_31,1,2,Dwtn SD
235,64034,11979666,"Downtown SD",1,South,223506,235_1_31,1,2,Dwtn SD
235,64034,11979650,"Downtown SD",1,South,223502,235_1_31,1,2,Dwtn SD
2,64032,11973023,"North Park",0,North,103001,2_0_69,1,2,N. Park
2,64032,11973054,"North Park",0,North,100201,2_0_69,1,2,N. Park
2,64032,11972986,"North Park",0,North,100202,2_0_69,1,2,N. Park
2,64032,11972987,"North Park",0,North,100203,2_0_69,1,2,N. Park
2,64032,11973028,"North Park",0,North,103001,2_0_69,1,2,N. Park
2,64032,11973003,"North Park",0,North,200201,2_0_69,1,2,N. Park
2,64032,11973056,"North Park",0,North,100201,2_0_69,1,2,N. Park
2,64032,11973110,"North Park",0,North,100204,2_0_69,1,2,N. Park
2,64032,11973139,"North Park",0,North,200202,2_0_69,1,2,N. Park
2,64032,11972975,"North Park",0,North,200203,2_0_69,1,2,N. Park
2,64032,11973001,"North Park",0,North,100203,2_0_69,1,2,N. Park
2,64032,11973052,"North Park",0,North,200204,2_0_69,1,2,N. Park
2,64032,11973026,"North Park",0,North,103001,2_0_69,1,2,N. Park
2,64032,11973005,"North Park",0,North,200201,2_0_69,1,2,N. Park
2,64032,11973058,"North Park",0,North,100201,2_0_69,1,2,N. Park
2,64032,11973105,"North Park",0,North,100204,2_0_69,1,2,N. Park
2,64032,11973126,"North Park",0,North,200202,2_0_69,1,2,N. Park
2,64032,11972990,"North Park",0,North,200203,2_0_69,1,2,N. Park
2,64032,11973047,"North Park",0,North,200204,2_0_69,1,2,N. Park
2,64032,11973007,"North Park",0,North,200201,2_0_69,1,2,N. Park
2,64032,11973060,"North Park",0,North,100201,2_0_69,1,2,N. Park
2,64032,11973107,"North Park",0,North,100204,2_0_69,1,2,N. Park
2,64032,11973128,"North Park",0,North,200202,2_0_69,1,2,N. Park
2,64032,11972992,"North Park",0,North,200203,2_0_69,1,2,N. Park
2,64032,11973049,"North Park",0,North,200204,2_0_69,1,2,N. Park
2,64032,11973009,"North Park",0,North,200201,2_0_69,1,2,N. Park
2,64032,11973062,"North Park",0,North,100205,2_0_69,1,2,N. Park
2,64032,11973109,"North Park",0,North,100201,2_0_69,1,2,N. Park
2,64032,11973130,"North Park",0,North,200202,2_0_69,1,2,N. Park
2,64032,11972994,"North Park",0,North,200203,2_0_69,1,2,N. Park
2,64032,11973051,"North Park",0,North,200204,2_0_69,1,2,N. Park
2,64032,11973011,"North Park",0,North,200201,2_0_69,1,2,N. Park
2,64032,11973064,"North Park",0,North,100206,2_0_69,1,2,N. Park
2,64032,11973086,"North Park",0,North,100201,2_0_69,1,2,N. Park
2,64032,11973132,"North Park",0,North,200202,2_0_69,1,2,N. Park
2,64032,11972996,"North Park",0,North,200203,2_0_69,1,2,N. Park
2,64032,11973140,"North Park",0,North,100207,2_0_69,1,2,N. Park
2,64032,11973096,"North Park",0,North,200206,2_0_69,1,2,N. Park
2,64032,11973015,"North Park",0,North,200201,2_0_69,1,2,N. Park
2,64032,11973078,"North Park",0,North,100206,2_0_69,1,2,N. Park
2,64032,11973081,"North Park",0,North,200208,2_0_69,1,2,N. Park
2,64032,11973094,"North Park",0,North,100201,2_0_69,1,2,N. Park
2,64032,11973029,"North Park",0,North,200207,2_0_69,1,2,N. Park
2,64032,11973134,"North Park",0,North,200204,2_0_69,1,2,N. Park
2,64032,11972998,"North Park",0,North,200203,2_0_69,1,2,N. Park
2,64032,11973141,"North Park",0,North,100208,2_0_69,1,2,N. Park
2,64032,11973097,"North Park",0,North,100207,2_0_69,1,2,N. Park
2,64032,11973021,"North Park",0,North,100205,2_0_69,1,2,N. Park
2,64032,11973067,"North Park",0,North,100209,2_0_69,1,2,N. Park
2,64032,11973084,"North Park",0,North,100210,2_0_69,1,2,N. Park
2,64032,11973089,"North Park",0,North,200205,2_0_69,1,2,N. Park
2,64032,11973043,"North Park",0,North,100211,2_0_69,1,2,N. Park
2,64032,11973136,"North Park",0,North,200204,2_0_69,1,2,N. Park
2,64032,11973000,"North Park",0,North,200203,2_0_69,1,2,N. Park
2,64032,11973143,"North Park",0,North,100208,2_0_69,1,2,N. Park
2,64032,11973099,"North Park",0,North,100207,2_0_69,1,2,N. Park
2,64032,11973017,"North Park",0,North,100205,2_0_69,1,2,N. Park
2,64032,11973069,"North Park",0,North,100209,2_0_69,1,2,N. Park
2,64032,11973083,"North Park",0,North,100210,2_0_69,1,2,N. Park
2,64032,11973091,"North Park",0,North,200205,2_0_69,1,2,N. Park
2,64032,11973034,"North Park",0,North,100211,2_0_69,1,2,N. Park
2,64032,11973138,"North Park",0,North,200204,2_0_69,1,2,N. Park
2,64032,11973145,"North Park",0,North,100208,2_0_69,1,2,N. Park
2,64032,11973101,"North Park",0,North,100207,2_0_69,1,2,N. Park
2,64032,11973071,"North Park",0,North,100209,2_0_69,1,2,N. Park
2,64032,11973093,"North Park",0,North,200205,2_0_69,1,2,N. Park
2,64032,11973036,"North Park",0,North,100211,2_0_69,1,2,N. Park
2,64032,11973121,"North Park",0,North,100208,2_0_69,1,2,N. Park
2,64032,11973073,"North Park",0,North,100209,2_0_69,1,2,N. Park
2,64032,11973038,"North Park",0,North,100211,2_0_69,1,2,N. Park
2,64032,11973118,"North Park",0,North,100208,2_0_69,1,2,N. Park
2,64032,11973075,"North Park",0,North,100209,2_0_69,1,2,N. Park
2,64032,11973040,"North Park",0,North,101119,2_0_69,1,2,N. Park
2,64032,11973120,"North Park",0,North,112002,2_0_69,1,2,N. Park
2,64032,11973077,"North Park",0,North,112007,2_0_69,1,2,N. Park
2,64032,11973042,"North Park",0,North,101119,2_0_69,1,2,N. Park
2,64032,11973022,"Downtown",1,South,201101,2_1_68,1,2,Dwtn
2,64032,11973053,"Downtown",1,South,212001,2_1_68,1,2,Dwtn
2,64032,11972973,"Downtown",1,South,212002,2_1_68,1,2,Dwtn
2,64032,11973024,"Downtown",1,South,103001,2_1_68,1,2,Dwtn
2,64032,11973002,"Downtown",1,South,200201,2_1_68,1,2,Dwtn
2,64032,11973055,"Downtown",1,South,100201,2_1_68,1,2,Dwtn
2,64032,11973103,"Downtown",1,South,100204,2_1_68,1,2,Dwtn
2,64032,11973124,"Downtown",1,South,200202,2_1_68,1,2,Dwtn
2,64032,11972974,"Downtown",1,South,200203,2_1_68,1,2,Dwtn
2,64032,11973122,"Downtown",1,South,100202,2_1_68,1,2,Dwtn
2,64032,11972988,"Downtown",1,South,100203,2_1_68,1,2,Dwtn
2,64032,11973045,"Downtown",1,South,200204,2_1_68,1,2,Dwtn
2,64032,11973025,"Downtown",1,South,103001,2_1_68,1,2,Dwtn
2,64032,11973004,"Downtown",1,South,200201,2_1_68,1,2,Dwtn
2,64032,11973057,"Downtown",1,South,100201,2_1_68,1,2,Dwtn
2,64032,11973123,"Downtown",1,South,100202,2_1_68,1,2,Dwtn
2,64032,11973104,"Downtown",1,South,100204,2_1_68,1,2,Dwtn
2,64032,11973125,"Downtown",1,South,200202,2_1_68,1,2,Dwtn
2,64032,11972976,"Downtown",1,South,200203,2_1_68,1,2,Dwtn
2,64032,11972989,"Downtown",1,South,100203,2_1_68,1,2,Dwtn
2,64032,11973046,"Downtown",1,South,200204,2_1_68,1,2,Dwtn
2,64032,11973006,"Downtown",1,South,200201,2_1_68,1,2,Dwtn
2,64032,11973059,"Downtown",1,South,100201,2_1_68,1,2,Dwtn
2,64032,11973106,"Downtown",1,South,100204,2_1_68,1,2,Dwtn
2,64032,11973127,"Downtown",1,South,200202,2_1_68,1,2,Dwtn
2,64032,11972991,"Downtown",1,South,200203,2_1_68,1,2,Dwtn
2,64032,11973048,"Downtown",1,South,200204,2_1_68,1,2,Dwtn
2,64032,11973008,"Downtown",1,South,200201,2_1_68,1,2,Dwtn
2,64032,11973061,"Downtown",1,South,100201,2_1_68,1,2,Dwtn
2,64032,11973108,"Downtown",1,South,100204,2_1_68,1,2,Dwtn
2,64032,11973129,"Downtown",1,South,200202,2_1_68,1,2,Dwtn
2,64032,11972993,"Downtown",1,South,200203,2_1_68,1,2,Dwtn
2,64032,11973050,"Downtown",1,South,200204,2_1_68,1,2,Dwtn
2,64032,11973010,"Downtown",1,South,200201,2_1_68,1,2,Dwtn
2,64032,11973063,"Downtown",1,South,100205,2_1_68,1,2,Dwtn
2,64032,11973085,"Downtown",1,South,100201,2_1_68,1,2,Dwtn
2,64032,11973131,"Downtown",1,South,200202,2_1_68,1,2,Dwtn
2,64032,11972995,"Downtown",1,South,200203,2_1_68,1,2,Dwtn
2,64032,11973095,"Downtown",1,South,200204,2_1_68,1,2,Dwtn
2,64032,11973012,"Downtown",1,South,200201,2_1_68,1,2,Dwtn
2,64032,11973065,"Downtown",1,South,100206,2_1_68,1,2,Dwtn
2,64032,11973087,"Downtown",1,South,100201,2_1_68,1,2,Dwtn
2,64032,11973032,"Downtown",1,South,200207,2_1_68,1,2,Dwtn
2,64032,11973133,"Downtown",1,South,200204,2_1_68,1,2,Dwtn
2,64032,11972997,"Downtown",1,South,200203,2_1_68,1,2,Dwtn
2,64032,11973147,"Downtown",1,South,100207,2_1_68,1,2,Dwtn
2,64032,11973102,"Downtown",1,South,200206,2_1_68,1,2,Dwtn
2,64032,11973013,"Downtown",1,South,200201,2_1_68,1,2,Dwtn
2,64032,11973066,"Downtown",1,South,100206,2_1_68,1,2,Dwtn
2,64032,11973079,"Downtown",1,South,200208,2_1_68,1,2,Dwtn
2,64032,11973088,"Downtown",1,South,100201,2_1_68,1,2,Dwtn
2,64032,11973030,"Downtown",1,South,200207,2_1_68,1,2,Dwtn
2,64032,11973135,"Downtown",1,South,200204,2_1_68,1,2,Dwtn
2,64032,11972999,"Downtown",1,South,200203,2_1_68,1,2,Dwtn
2,64032,11973142,"Downtown",1,South,100208,2_1_68,1,2,Dwtn
2,64032,11973098,"Downtown",1,South,100207,2_1_68,1,2,Dwtn
2,64032,11973016,"Downtown",1,South,100205,2_1_68,1,2,Dwtn
2,64032,11973068,"Downtown",1,South,100209,2_1_68,1,2,Dwtn
2,64032,11973082,"Downtown",1,South,100210,2_1_68,1,2,Dwtn
2,64032,11973090,"Downtown",1,South,200205,2_1_68,1,2,Dwtn
2,64032,11973033,"Downtown",1,South,100211,2_1_68,1,2,Dwtn
2,64032,11973137,"Downtown",1,South,200204,2_1_68,1,2,Dwtn
2,64032,11973144,"Downtown",1,South,100208,2_1_68,1,2,Dwtn
2,64032,11973100,"Downtown",1,South,100207,2_1_68,1,2,Dwtn
2,64032,11973018,"Downtown",1,South,100205,2_1_68,1,2,Dwtn
2,64032,11973070,"Downtown",1,South,100209,2_1_68,1,2,Dwtn
2,64032,11973092,"Downtown",1,South,200205,2_1_68,1,2,Dwtn
2,64032,11973035,"Downtown",1,South,100211,2_1_68,1,2,Dwtn
2,64032,11973146,"Downtown",1,South,100208,2_1_68,1,2,Dwtn
2,64032,11973072,"Downtown",1,South,100209,2_1_68,1,2,Dwtn
2,64032,11973037,"Downtown",1,South,100211,2_1_68,1,2,Dwtn
2,64032,11973117,"Downtown",1,South,100208,2_1_68,1,2,Dwtn
2,64032,11973074,"Downtown",1,South,100209,2_1_68,1,2,Dwtn
2,64032,11973039,"Downtown",1,South,100211,2_1_68,1,2,Dwtn
2,64032,11973119,"Downtown",1,South,100208,2_1_68,1,2,Dwtn
2,64032,11973076,"Downtown",1,South,100209,2_1_68,1,2,Dwtn
2,64032,11973041,"Downtown",1,South,101119,2_1_68,1,2,Dwtn
4,64032,11973232,"Lomita Village",0,East,100401,4_2_45,1,2,Lomita Vlg
4,64032,11973898,"Lomita Village",0,East,100402,4_2_45,1,2,Lomita Vlg
4,64032,11973687,"Lomita Village",0,East,100403,4_2_45,1,2,Lomita Vlg
4,64032,11973597,"Lomita Village",0,East,100404,4_2_45,1,2,Lomita Vlg
4,64032,11973914,"Lomita Village",0,East,100406,4_2_45,1,2,Lomita Vlg
4,64032,11973889,"Lomita Village",0,East,100402,4_2_45,1,2,Lomita Vlg
4,64032,11973783,"Lomita Village",0,East,100403,4_2_45,1,2,Lomita Vlg
4,64032,11973599,"Lomita Village",0,East,100404,4_2_45,1,2,Lomita Vlg
4,64032,11973901,"Lomita Village",0,East,100406,4_2_45,1,2,Lomita Vlg
4,64032,11973891,"Lomita Village",0,East,100402,4_2_45,1,2,Lomita Vlg
4,64032,11973785,"Lomita Village",0,East,100403,4_2_45,1,2,Lomita Vlg
4,64032,11973601,"Lomita Village",0,East,100404,4_2_45,1,2,Lomita Vlg
4,64032,11973903,"Lomita Village",0,East,100406,4_2_45,1,2,Lomita Vlg
4,64032,11973922,"Lomita Village",0,East,100405,4_2_45,1,2,Lomita Vlg
4,64032,11973787,"Lomita Village",0,East,100403,4_2_45,1,2,Lomita Vlg
4,64032,11973603,"Lomita Village",0,East,100404,4_2_45,1,2,Lomita Vlg
4,64032,11973894,"Lomita Village",0,East,100407,4_2_45,1,2,Lomita Vlg
4,64032,11973905,"Lomita Village",0,East,100406,4_2_45,1,2,Lomita Vlg
4,64032,11973916,"Lomita Village",0,East,100405,4_2_45,1,2,Lomita Vlg
4,64032,11973789,"Lomita Village",0,East,100403,4_2_45,1,2,Lomita Vlg
4,64032,11973929,"Lomita Village",0,East,100408,4_2_45,1,2,Lomita Vlg
4,64032,11973896,"Lomita Village",0,East,100407,4_2_45,1,2,Lomita Vlg
4,64032,11973907,"Lomita Village",0,East,100406,4_2_45,1,2,Lomita Vlg
4,64032,11973918,"Lomita Village",0,East,100405,4_2_45,1,2,Lomita Vlg
4,64032,11973791,"Lomita Village",0,East,100403,4_2_45,1,2,Lomita Vlg
4,64032,11973924,"Lomita Village",0,East,100408,4_2_45,1,2,Lomita Vlg
4,64032,11973919,"Lomita Village",0,East,100407,4_2_45,1,2,Lomita Vlg
4,64032,11973909,"Lomita Village",0,East,100406,4_2_45,1,2,Lomita Vlg
4,64032,11973793,"Lomita Village",0,East,100403,4_2_45,1,2,Lomita Vlg
4,64032,11973926,"Lomita Village",0,East,100408,4_2_45,1,2,Lomita Vlg
4,64032,11973921,"Lomita Village",0,East,100604,4_2_45,1,2,Lomita Vlg
4,64032,11973911,"Lomita Village",0,East,100406,4_2_45,1,2,Lomita Vlg
4,64032,11973928,"Lomita Village",0,East,100408,4_2_45,1,2,Lomita Vlg
4,64032,11973913,"Lomita Village",0,East,100406,4_2_45,1,2,Lomita Vlg
4,64032,11973930,"12th & Imperial",1,West,100401,4_3_47,1,2,12th&Imperial
4,64032,11973931,"12th & Imperial",1,West,100402,4_3_47,1,2,12th&Imperial
4,64032,11973686,"12th & Imperial",1,West,100403,4_3_47,1,2,12th&Imperial
4,64032,11973596,"12th & Imperial",1,West,100404,4_3_47,1,2,12th&Imperial
4,64032,11973899,"12th & Imperial",1,West,100406,4_3_48,1,2,12th&Imperial
4,64032,11973888,"12th & Imperial",1,West,100402,4_3_48,1,2,12th&Imperial
4,64032,11973782,"12th & Imperial",1,West,100403,4_3_48,1,2,12th&Imperial
4,64032,11973598,"12th & Imperial",1,West,100404,4_3_48,1,2,12th&Imperial
4,64032,11973900,"12th & Imperial",1,West,100406,4_3_48,1,2,12th&Imperial
4,64032,11973890,"12th & Imperial",1,West,100402,4_3_48,1,2,12th&Imperial
4,64032,11973784,"12th & Imperial",1,West,100403,4_3_48,1,2,12th&Imperial
4,64032,11973600,"12th & Imperial",1,West,100404,4_3_48,1,2,12th&Imperial
4,64032,11973902,"12th & Imperial",1,West,100406,4_3_48,1,2,12th&Imperial
4,64032,11973892,"12th & Imperial",1,West,100402,4_3_48,1,2,12th&Imperial
4,64032,11973786,"12th & Imperial",1,West,100403,4_3_48,1,2,12th&Imperial
4,64032,11973602,"12th & Imperial",1,West,100404,4_3_48,1,2,12th&Imperial
4,64032,11973893,"12th & Imperial",1,West,100407,4_3_46,1,2,12th&Imperial
4,64032,11973904,"12th & Imperial",1,West,100406,4_3_46,1,2,12th&Imperial
4,64032,11973915,"12th & Imperial",1,West,100405,4_3_46,1,2,12th&Imperial
4,64032,11973788,"12th & Imperial",1,West,100403,4_3_46,1,2,12th&Imperial
4,64032,11973604,"12th & Imperial",1,West,100404,4_3_46,1,2,12th&Imperial
4,64032,11973895,"12th & Imperial",1,West,100407,4_3_46,1,2,12th&Imperial
4,64032,11973906,"12th & Imperial",1,West,100406,4_3_46,1,2,12th&Imperial
4,64032,11973917,"12th & Imperial",1,West,100405,4_3_46,1,2,12th&Imperial
4,64032,11973790,"12th & Imperial",1,West,100403,4_3_46,1,2,12th&Imperial
4,64032,11973923,"12th & Imperial",1,West,100408,4_3_46,1,2,12th&Imperial
4,64032,11973897,"12th & Imperial",1,West,100407,4_3_46,1,2,12th&Imperial
4,64032,11973908,"12th & Imperial",1,West,100406,4_3_46,1,2,12th&Imperial
4,64032,11973792,"12th & Imperial",1,West,100403,4_3_48,1,2,12th&Imperial
4,64032,11973925,"12th & Imperial",1,West,100408,4_3_48,1,2,12th&Imperial
4,64032,11973920,"12th & Imperial",1,West,100407,4_3_48,1,2,12th&Imperial
4,64032,11973910,"12th & Imperial",1,West,100406,4_3_48,1,2,12th&Imperial
4,64032,11973927,"12th & Imperial",1,West,100408,4_3_48,1,2,12th&Imperial
4,64032,11973912,"12th & Imperial",1,West,100406,4_3_48,1,2,12th&Imperial
6,64032,11973996,"North Pk/30th & Univ.",0,East,100602,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11973961,"North Pk/30th & Univ.",0,East,100601,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11973995,"North Pk/30th & Univ.",0,East,100603,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11974011,"North Pk/30th & Univ.",0,East,100602,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11974044,"North Pk/30th & Univ.",0,East,100604,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11973940,"North Pk/30th & Univ.",0,East,100601,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11973964,"North Pk/30th & Univ.",0,East,100603,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11973999,"North Pk/30th & Univ.",0,East,100602,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11974014,"North Pk/30th & Univ.",0,East,100604,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11973942,"North Pk/30th & Univ.",0,East,100601,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11973966,"North Pk/30th & Univ.",0,East,100603,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11974001,"North Pk/30th & Univ.",0,East,100602,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11974016,"North Pk/30th & Univ.",0,East,100604,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11973944,"North Pk/30th & Univ.",0,East,100601,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11973968,"North Pk/30th & Univ.",0,East,100603,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11974003,"North Pk/30th & Univ.",0,East,100602,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11974018,"North Pk/30th & Univ.",0,East,100604,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11973946,"North Pk/30th & Univ.",0,East,100601,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11973970,"North Pk/30th & Univ.",0,East,100603,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11974005,"North Pk/30th & Univ.",0,East,100602,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11974020,"North Pk/30th & Univ.",0,East,100604,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11973948,"North Pk/30th & Univ.",0,East,100601,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11973972,"North Pk/30th & Univ.",0,East,100603,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11974007,"North Pk/30th & Univ.",0,East,100602,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11974022,"North Pk/30th & Univ.",0,East,100604,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11973950,"North Pk/30th & Univ.",0,East,100601,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11973974,"North Pk/30th & Univ.",0,East,100603,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11974009,"North Pk/30th & Univ.",0,East,100602,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11974024,"North Pk/30th & Univ.",0,East,100604,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11973952,"North Pk/30th & Univ.",0,East,100601,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11973976,"North Pk/30th & Univ.",0,East,100603,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11974053,"North Pk/30th & Univ.",0,East,100602,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11974026,"North Pk/30th & Univ.",0,East,100604,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11973954,"North Pk/30th & Univ.",0,East,100601,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11973978,"North Pk/30th & Univ.",0,East,100603,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11974046,"North Pk/30th & Univ.",0,East,100602,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11974028,"North Pk/30th & Univ.",0,East,100604,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11973956,"North Pk/30th & Univ.",0,East,100601,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11973980,"North Pk/30th & Univ.",0,East,100603,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11974048,"North Pk/30th & Univ.",0,East,100602,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11974030,"North Pk/30th & Univ.",0,East,100604,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11973958,"North Pk/30th & Univ.",0,East,100601,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11973982,"North Pk/30th & Univ.",0,East,100603,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11974050,"North Pk/30th & Univ.",0,East,100602,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11974032,"North Pk/30th & Univ.",0,East,100604,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11973960,"North Pk/30th & Univ.",0,East,100601,6_2_59,1,2,N. Pk/30th&Univ.
6,64032,11973984,"North Pk/30th & Univ.",0,East,100603,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11974052,"North Pk/30th & Univ.",0,East,100602,6_2_59,1,2,N. Pk/30th&Univ.
6,64032,11974034,"North Pk/30th & Univ.",0,East,100604,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11973986,"North Pk/30th & Univ.",0,East,100603,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11974036,"North Pk/30th & Univ.",0,East,100604,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11973988,"North Pk/30th & Univ.",0,East,100603,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11974038,"North Pk/30th & Univ.",0,East,101119,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11973990,"North Pk/30th & Univ.",0,East,100603,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11974040,"North Pk/30th & Univ.",0,East,101119,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11973992,"North Pk/30th & Univ.",0,East,100603,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11974042,"North Pk/30th & Univ.",0,East,101119,6_2_60,1,2,N. Pk/30th&Univ.
6,64032,11973994,"North Pk/30th & Univ.",0,East,100603,6_2_59,1,2,N. Pk/30th&Univ.
6,64032,11973820,"North Pk/30th & Univ.",0,East,212004,6_2_59,1,2,N. Pk/30th&Univ.
6,64032,11973279,"Fashion Valley",1,West,204103,6_3_58,1,2,Fshn Vly
6,64032,11973938,"Fashion Valley",1,West,100601,6_3_58,1,2,Fshn Vly
6,64032,11973962,"Fashion Valley",1,West,100603,6_3_58,1,2,Fshn Vly
6,64032,11973997,"Fashion Valley",1,West,100602,6_3_58,1,2,Fshn Vly
6,64032,11974012,"Fashion Valley",1,West,100604,6_3_58,1,2,Fshn Vly
6,64032,11973939,"Fashion Valley",1,West,100601,6_3_58,1,2,Fshn Vly
6,64032,11973963,"Fashion Valley",1,West,100603,6_3_58,1,2,Fshn Vly
6,64032,11973998,"Fashion Valley",1,West,100602,6_3_58,1,2,Fshn Vly
6,64032,11974013,"Fashion Valley",1,West,100604,6_3_58,1,2,Fshn Vly
6,64032,11973941,"Fashion Valley",1,West,100601,6_3_58,1,2,Fshn Vly
6,64032,11973965,"Fashion Valley",1,West,100603,6_3_58,1,2,Fshn Vly
6,64032,11974000,"Fashion Valley",1,West,100602,6_3_58,1,2,Fshn Vly
6,64032,11974015,"Fashion Valley",1,West,100604,6_3_58,1,2,Fshn Vly
6,64032,11973943,"Fashion Valley",1,West,100601,6_3_58,1,2,Fshn Vly
6,64032,11973967,"Fashion Valley",1,West,100603,6_3_58,1,2,Fshn Vly
6,64032,11974002,"Fashion Valley",1,West,100602,6_3_58,1,2,Fshn Vly
6,64032,11974017,"Fashion Valley",1,West,100604,6_3_58,1,2,Fshn Vly
6,64032,11973945,"Fashion Valley",1,West,100601,6_3_58,1,2,Fshn Vly
6,64032,11973969,"Fashion Valley",1,West,100603,6_3_58,1,2,Fshn Vly
6,64032,11974004,"Fashion Valley",1,West,100602,6_3_58,1,2,Fshn Vly
6,64032,11974019,"Fashion Valley",1,West,100604,6_3_58,1,2,Fshn Vly
6,64032,11973947,"Fashion Valley",1,West,100601,6_3_58,1,2,Fshn Vly
6,64032,11973971,"Fashion Valley",1,West,100603,6_3_58,1,2,Fshn Vly
6,64032,11974006,"Fashion Valley",1,West,100602,6_3_58,1,2,Fshn Vly
6,64032,11974021,"Fashion Valley",1,West,100604,6_3_58,1,2,Fshn Vly
6,64032,11973949,"Fashion Valley",1,West,100601,6_3_58,1,2,Fshn Vly
6,64032,11973973,"Fashion Valley",1,West,100603,6_3_58,1,2,Fshn Vly
6,64032,11974008,"Fashion Valley",1,West,100602,6_3_58,1,2,Fshn Vly
6,64032,11974023,"Fashion Valley",1,West,100604,6_3_58,1,2,Fshn Vly
6,64032,11973951,"Fashion Valley",1,West,100601,6_3_58,1,2,Fshn Vly
6,64032,11973975,"Fashion Valley",1,West,100603,6_3_58,1,2,Fshn Vly
6,64032,11974010,"Fashion Valley",1,West,100602,6_3_58,1,2,Fshn Vly
6,64032,11974025,"Fashion Valley",1,West,100604,6_3_58,1,2,Fshn Vly
6,64032,11973953,"Fashion Valley",1,West,100601,6_3_58,1,2,Fshn Vly
6,64032,11973977,"Fashion Valley",1,West,100603,6_3_58,1,2,Fshn Vly
6,64032,11974045,"Fashion Valley",1,West,100602,6_3_58,1,2,Fshn Vly
6,64032,11974027,"Fashion Valley",1,West,100604,6_3_58,1,2,Fshn Vly
6,64032,11973955,"Fashion Valley",1,West,100601,6_3_58,1,2,Fshn Vly
6,64032,11973979,"Fashion Valley",1,West,100603,6_3_58,1,2,Fshn Vly
6,64032,11974047,"Fashion Valley",1,West,100602,6_3_58,1,2,Fshn Vly
6,64032,11974029,"Fashion Valley",1,West,100604,6_3_58,1,2,Fshn Vly
